id,student,task,solved,start,end,time_spent
1424,8638,21,True,2017-12-17T11:35:35.275882Z,2017-12-17T11:37:34.135378Z,118
1490,8646,11,True,2017-12-18T10:15:17.447823Z,2017-12-18T10:17:03.808493Z,106
1485,8646,49,True,2017-12-18T10:11:03.607721Z,2017-12-18T10:11:37.206658Z,33
1446,8642,38,True,2017-12-17T13:16:54.715033Z,2017-12-17T13:22:35.602509Z,340
1443,8642,11,True,2017-12-17T13:07:20.556786Z,2017-12-17T13:12:47.722142Z,327
1417,8641,38,True,2017-12-17T10:28:52.165629Z,2017-12-17T10:30:12.682358Z,80
1457,8643,6,True,2017-12-17T13:50:36.191787Z,2017-12-17T13:54:01.771274Z,205
1408,8641,6,True,2017-12-17T09:37:49.010952Z,2017-12-17T09:46:41.287796Z,532
1429,8635,13,True,2017-12-17T12:35:17.468034Z,2017-12-17T12:39:49.041380Z,271
1504,8633,4,False,2017-12-18T15:39:41.745449Z,2017-12-18T15:40:20.813571Z,39
1486,8646,2,True,2017-12-18T10:11:42.849886Z,2017-12-18T10:11:57.209331Z,14
1415,8641,15,False,2017-12-17T10:12:20.045264Z,2017-12-17T10:15:52.119021Z,212
1447,8642,46,True,2017-12-17T13:22:40.849711Z,2017-12-17T13:24:44.349054Z,123
1409,8641,23,True,2017-12-17T09:46:48.328373Z,2017-12-17T09:48:55.113201Z,126
1433,8635,11,True,2017-12-17T12:40:47.722435Z,2017-12-17T12:41:42.713911Z,54
1434,8635,32,False,2017-12-17T12:41:46.855773Z,2017-12-17T12:41:46.855789Z,0
1410,8641,49,True,2017-12-17T09:49:14.263234Z,2017-12-17T09:49:50.078103Z,35
1432,8635,37,False,2017-12-17T12:39:53.719628Z,2017-12-17T14:34:10.083257Z,6856
1419,8641,2,True,2017-12-17T10:36:10.157002Z,2017-12-17T10:37:58.824421Z,108
1411,8641,8,True,2017-12-17T09:49:54.878222Z,2017-12-17T09:50:43.905141Z,49
1463,8635,18,False,2017-12-17T13:59:15.573794Z,2017-12-17T14:13:33.007678Z,857
1472,8635,28,False,2017-12-17T14:56:11.649050Z,2017-12-17T14:56:35.382911Z,23
1458,8635,21,True,2017-12-17T13:54:00.659766Z,2017-12-17T13:55:02.942446Z,62
1435,8635,1,True,2017-12-17T12:42:01.068394Z,2017-12-17T12:42:56.122330Z,55
1444,8642,57,True,2017-12-17T13:12:52.570677Z,2017-12-17T13:15:26.834596Z,154
1420,8641,1,True,2017-12-17T10:38:06.222042Z,2017-12-17T10:39:43.266662Z,97
1474,8635,50,True,2017-12-17T14:59:15.213321Z,2017-12-17T15:04:12.443283Z,297
1427,8635,3,True,2017-12-17T12:31:54.421490Z,2017-12-17T14:14:30.212780Z,6155
1445,8642,3,True,2017-12-17T13:15:33.701611Z,2017-12-17T13:16:48.548825Z,74
1425,8638,38,False,2017-12-17T11:37:43.464301Z,2017-12-17T11:41:48.383276Z,244
1468,8635,41,True,2017-12-17T14:34:21.021142Z,2017-12-17T14:35:12.518483Z,51
1459,8643,38,True,2017-12-17T13:54:08.197163Z,2017-12-17T13:55:42.564006Z,94
1475,8635,9,False,2017-12-17T15:04:18.279635Z,2017-12-17T15:04:18.279658Z,0
1448,8642,37,False,2017-12-17T13:24:51.960626Z,2017-12-17T13:26:43.921191Z,111
1436,8635,52,True,2017-12-17T12:43:00.774233Z,2017-12-17T12:46:15.014139Z,194
1505,8633,61,False,2017-12-18T15:58:05.838025Z,2017-12-18T15:58:09.037528Z,3
1480,8645,49,True,2017-12-18T08:53:09.826389Z,2017-12-18T08:55:06.120091Z,116
1464,8635,38,True,2017-12-17T14:14:52.949935Z,2017-12-17T14:15:46.099541Z,53
1449,8643,44,True,2017-12-17T13:31:09.519158Z,2017-12-17T13:31:43.186727Z,33
1460,8635,46,True,2017-12-17T13:55:15.169787Z,2017-12-17T13:56:12.711857Z,57
1461,8635,34,False,2017-12-17T13:56:27.614635Z,2017-12-17T13:56:27.614653Z,0
1440,8642,19,True,2017-12-17T12:58:39.795045Z,2017-12-17T13:06:13.596579Z,453
1450,8643,25,True,2017-12-17T13:31:49.224079Z,2017-12-17T13:32:04.084902Z,14
1493,8647,31,False,2017-12-18T10:19:16.889800Z,2017-12-18T10:19:42.297128Z,25
1495,8646,38,False,2017-12-18T10:23:16.836314Z,2017-12-18T10:26:21.980504Z,185
1487,8646,31,True,2017-12-18T10:12:03.944012Z,2017-12-18T10:12:23.761573Z,19
1451,8643,14,True,2017-12-17T13:32:09.350447Z,2017-12-17T13:32:36.512929Z,27
1456,8643,46,True,2017-12-17T13:43:52.565432Z,2017-12-17T13:50:30.544102Z,397
1473,8635,56,True,2017-12-17T14:57:41.122479Z,2017-12-17T14:58:27.305504Z,46
1479,8645,44,True,2017-12-18T08:50:45.515828Z,2017-12-18T08:55:34.252511Z,288
1491,8646,14,True,2017-12-18T10:17:11.799817Z,2017-12-18T10:18:02.137701Z,50
1467,8635,47,True,2017-12-17T14:18:39.706631Z,2017-12-17T14:23:17.850154Z,278
1465,8635,55,False,2017-12-17T14:16:22.121436Z,2017-12-17T14:17:57.780862Z,95
1466,8635,59,False,2017-12-17T14:18:17.052956Z,2017-12-17T14:18:17.052984Z,0
1469,8635,48,False,2017-12-17T14:35:17.058531Z,2017-12-17T15:08:03.134317Z,1966
1488,8646,12,True,2017-12-18T10:12:28.682498Z,2017-12-18T10:12:58.554820Z,29
1470,8635,5,False,2017-12-17T14:35:38.346475Z,2017-12-17T14:38:52.443611Z,194
1471,8635,27,False,2017-12-17T14:52:34.668494Z,2017-12-17T15:09:59.576836Z,1044
1506,8633,36,True,2017-12-18T15:59:20.124304Z,2017-12-18T16:01:31.237815Z,131
1499,8651,2,False,2017-12-18T13:32:19.188967Z,2017-12-18T13:35:28.885298Z,189
1482,8645,14,True,2017-12-18T08:57:15.298538Z,2017-12-18T08:59:57.436022Z,162
1489,8646,23,True,2017-12-18T10:13:03.305570Z,2017-12-18T10:15:11.093555Z,127
1494,8646,1,True,2017-12-18T10:21:38.480746Z,2017-12-18T10:23:13.154052Z,94
1496,8648,31,False,2017-12-18T11:35:22.778740Z,2017-12-18T11:37:05.152284Z,102
1501,8651,51,True,2017-12-18T13:36:11.301535Z,2017-12-18T13:36:18.167158Z,6
1500,8651,44,True,2017-12-18T13:33:58.106870Z,2017-12-18T13:34:28.489530Z,30
1502,8651,14,True,2017-12-18T13:36:25.005169Z,2017-12-18T13:39:18.002703Z,172
1497,8649,51,False,2017-12-18T12:12:53.959008Z,2017-12-18T12:14:13.821830Z,79
1498,8650,2,False,2017-12-18T12:24:45.873317Z,2017-12-18T12:24:45.873342Z,0
1507,8633,39,True,2017-12-18T16:02:11.297008Z,2017-12-18T16:09:25.861161Z,434
1503,8633,20,True,2017-12-18T15:36:49.557453Z,2017-12-18T15:39:37.403948Z,167
1511,8633,62,False,2017-12-18T16:24:52.781805Z,2017-12-18T16:28:35.348053Z,222
1508,8633,40,False,2017-12-18T16:09:56.095964Z,2017-12-18T16:10:57.403969Z,61
1510,8633,45,False,2017-12-18T16:22:10.821479Z,2017-12-18T16:24:22.342292Z,131
1509,8633,33,False,2017-12-18T16:17:59.502742Z,2017-12-18T16:17:59.502769Z,0
1512,8652,31,True,2017-12-19T00:18:47.651106Z,2017-12-19T00:19:23.894709Z,36
1514,8652,2,False,2017-12-19T00:20:18.908192Z,2017-12-19T00:20:18.908216Z,0
1513,8652,26,False,2017-12-19T00:19:27.624539Z,2017-12-19T00:20:00.135250Z,32
1515,8653,25,True,2017-12-19T06:40:24.461489Z,2017-12-19T06:41:01.776512Z,37
1516,8653,2,True,2017-12-19T06:41:06.154779Z,2017-12-19T06:41:34.965570Z,28
1517,8653,19,False,2017-12-19T06:41:43.147510Z,2017-12-19T06:43:41.470764Z,118
1483,8645,6,False,2017-12-18T09:00:04.658503Z,2017-12-19T07:17:53.509069Z,80268
1518,8654,15,False,2017-12-19T09:36:06.858997Z,2017-12-19T09:40:03.889270Z,237
1519,8655,44,False,2017-12-19T10:00:08.270194Z,2017-12-19T10:00:08.270224Z,0
1520,8655,15,False,2017-12-19T10:01:45.175271Z,2017-12-19T10:01:45.175299Z,0
1521,8655,2,True,2017-12-19T10:02:08.479660Z,2017-12-19T10:03:00.932865Z,52
1522,8655,31,True,2017-12-19T10:03:13.124473Z,2017-12-19T10:03:41.451827Z,28
1524,8655,51,True,2017-12-19T10:03:47.929975Z,2017-12-19T10:03:55.113545Z,7
1523,8656,15,False,2017-12-19T10:03:32.223338Z,2017-12-19T10:06:09.661775Z,157
1610,8671,19,True,2017-12-20T07:25:36.891090Z,2017-12-20T07:26:32.539741Z,55
1579,8666,21,False,2017-12-19T13:49:19.022487Z,2017-12-19T13:49:19.022514Z,0
1534,8655,13,True,2017-12-19T10:08:26.053792Z,2017-12-19T10:09:36.521866Z,70
1607,8670,38,True,2017-12-19T20:53:00.192292Z,2017-12-19T20:53:33.164111Z,32
1578,8662,46,False,2017-12-19T13:47:53.428004Z,2017-12-19T13:49:36.879631Z,103
1613,8671,76,True,2017-12-20T07:28:34.827976Z,2017-12-20T07:29:19.906281Z,45
1556,8662,31,True,2017-12-19T13:40:54.303890Z,2017-12-19T13:42:35.041855Z,100
1540,8655,46,True,2017-12-19T10:16:37.746906Z,2017-12-19T10:17:27.525730Z,49
1619,8672,66,True,2017-12-20T12:12:05.057033Z,2017-12-20T12:12:52.219891Z,47
1551,8655,50,False,2017-12-19T10:23:23.558299Z,2017-12-19T10:24:45.407775Z,81
1562,8664,25,True,2017-12-19T13:42:24.559906Z,2017-12-19T13:42:38.687014Z,14
1537,8657,15,False,2017-12-19T10:13:59.657804Z,2017-12-19T10:25:00.413319Z,660
1576,8665,19,True,2017-12-19T13:45:05.584982Z,2017-12-19T13:49:55.985039Z,290
1546,8658,15,False,2017-12-19T10:20:35.214076Z,2017-12-19T10:25:10.677642Z,275
1544,8656,14,True,2017-12-19T10:20:11.363317Z,2017-12-19T10:21:42.994258Z,91
1608,8671,67,True,2017-12-20T07:24:37.202739Z,2017-12-20T07:24:57.648083Z,20
1569,8662,6,True,2017-12-19T13:43:35.991035Z,2017-12-19T13:44:25.704107Z,49
1533,8656,23,True,2017-12-19T10:08:17.353249Z,2017-12-19T10:10:55.947655Z,158
1525,8655,23,False,2017-12-19T10:03:58.489307Z,2017-12-19T10:06:01.446963Z,122
1526,8655,25,False,2017-12-19T10:06:09.893613Z,2017-12-19T10:06:09.893644Z,0
1582,8665,14,True,2017-12-19T13:49:59.625269Z,2017-12-19T13:50:13.756814Z,14
1564,8664,2,True,2017-12-19T13:42:42.874599Z,2017-12-19T13:42:54.578470Z,11
1541,8655,3,True,2017-12-19T10:17:41.030612Z,2017-12-19T10:18:14.600453Z,33
1571,8665,2,True,2017-12-19T13:44:14.488338Z,2017-12-19T13:44:30.065360Z,15
1616,8671,80,True,2017-12-20T07:31:38.039540Z,2017-12-20T07:32:18.768935Z,40
1595,8665,55,False,2017-12-19T14:05:49.353436Z,2017-12-19T14:07:49.119462Z,119
1545,8655,37,False,2017-12-19T10:20:23.655237Z,2017-12-19T10:22:11.719893Z,108
1561,8661,49,False,2017-12-19T13:42:06.511730Z,2017-12-19T14:42:44.280352Z,3637
1563,8662,44,True,2017-12-19T13:42:40.926601Z,2017-12-19T13:43:03.375488Z,22
1547,8656,1,True,2017-12-19T10:21:45.833571Z,2017-12-19T10:22:27.731988Z,41
1552,8477,5,False,2017-12-19T11:30:28.336793Z,2017-12-19T11:33:46.791492Z,198
1553,8659,31,False,2017-12-19T13:02:25.090485Z,2017-12-19T13:02:25.090503Z,0
1585,8660,8,False,2017-12-19T13:51:32.664802Z,2017-12-19T13:52:20.794879Z,48
1559,8660,23,False,2017-12-19T13:41:50.076884Z,2017-12-19T13:43:07.408504Z,77
1535,8655,19,True,2017-12-19T10:09:57.761443Z,2017-12-19T10:14:35.768638Z,278
1548,8655,11,True,2017-12-19T10:22:21.287493Z,2017-12-19T10:22:42.042663Z,20
1603,8670,76,True,2017-12-19T20:44:06.004566Z,2017-12-19T20:45:39.053073Z,93
1527,8656,2,True,2017-12-19T10:06:16.895103Z,2017-12-19T10:07:22.501587Z,65
1528,8655,6,True,2017-12-19T10:06:20.757629Z,2017-12-19T10:07:22.611509Z,61
1529,8656,51,True,2017-12-19T10:07:27.200677Z,2017-12-19T10:07:34.885420Z,7
1583,8665,12,True,2017-12-19T13:50:16.402453Z,2017-12-19T13:50:28.894421Z,12
1589,8665,38,True,2017-12-19T14:00:37.001233Z,2017-12-19T14:01:29.163454Z,52
1596,8668,31,False,2017-12-19T17:37:32.307949Z,2017-12-19T17:39:15.515848Z,103
1554,8660,31,True,2017-12-19T13:40:16.835803Z,2017-12-19T13:41:03.771965Z,46
1530,8655,12,True,2017-12-19T10:07:34.480145Z,2017-12-19T10:07:51.895235Z,17
1570,8664,12,True,2017-12-19T13:43:37.875572Z,2017-12-19T13:44:43.709287Z,65
1542,8655,17,True,2017-12-19T10:18:30.166276Z,2017-12-19T10:19:31.665251Z,61
1531,8656,8,True,2017-12-19T10:07:39.987281Z,2017-12-19T10:08:07.067123Z,27
1572,8662,14,True,2017-12-19T13:44:29.182341Z,2017-12-19T13:44:44.297987Z,15
1557,8660,2,True,2017-12-19T13:41:13.058161Z,2017-12-19T13:41:31.504153Z,18
1532,8655,8,True,2017-12-19T10:07:59.168219Z,2017-12-19T10:08:16.444173Z,17
1605,8670,13,True,2017-12-19T20:46:24.070950Z,2017-12-19T20:49:39.312834Z,195
1539,8656,57,True,2017-12-19T10:16:20.195466Z,2017-12-19T10:19:49.974357Z,209
1631,8674,18,True,2017-12-20T12:48:03.200905Z,2017-12-20T12:54:08.717641Z,365
1600,8670,79,True,2017-12-19T20:40:28.630338Z,2017-12-19T20:42:08.121039Z,99
1536,8656,6,True,2017-12-19T10:13:19.225188Z,2017-12-19T10:15:59.176103Z,159
1558,8660,44,True,2017-12-19T13:41:35.647145Z,2017-12-19T13:41:47.784182Z,12
1543,8655,53,True,2017-12-19T10:19:38.687170Z,2017-12-19T10:20:08.411733Z,29
1550,8655,41,True,2017-12-19T10:22:48.392789Z,2017-12-19T10:23:14.872020Z,26
1538,8655,21,False,2017-12-19T10:14:45.399753Z,2017-12-19T10:16:27.241244Z,101
1575,8662,13,False,2017-12-19T13:44:48.284656Z,2017-12-19T13:46:30.541559Z,102
1568,8662,12,True,2017-12-19T13:43:08.419138Z,2017-12-19T13:43:31.753251Z,23
1566,8664,10,True,2017-12-19T13:42:59.361081Z,2017-12-19T13:43:34.655114Z,35
1555,8661,2,True,2017-12-19T13:40:48.344337Z,2017-12-19T13:42:01.794981Z,73
1573,8665,49,True,2017-12-19T13:44:34.020930Z,2017-12-19T13:44:56.741980Z,22
1611,8671,79,True,2017-12-20T07:26:38.795600Z,2017-12-20T07:27:23.830951Z,45
1586,8665,18,True,2017-12-19T13:56:22.730537Z,2017-12-19T13:58:46.202825Z,143
1632,8607,69,True,2017-12-20T12:50:22.815377Z,2017-12-20T12:54:51.031841Z,268
1549,8656,21,True,2017-12-19T10:22:34.597257Z,2017-12-19T10:23:38.638808Z,64
1601,8670,10,True,2017-12-19T20:42:12.598422Z,2017-12-19T20:42:23.757739Z,11
1577,8664,21,False,2017-12-19T13:45:15.624812Z,2017-12-19T13:48:28.484080Z,192
1588,8666,20,True,2017-12-19T13:59:54.004862Z,2017-12-19T14:02:08.515638Z,134
1581,8666,4,True,2017-12-19T13:49:58.815884Z,2017-12-19T13:59:33.625100Z,574
1574,8664,8,True,2017-12-19T13:44:46.856775Z,2017-12-19T13:45:10.804792Z,23
1590,8665,3,True,2017-12-19T14:01:51.935946Z,2017-12-19T14:02:17.357119Z,25
1591,8667,2,False,2017-12-19T14:02:21.778871Z,2017-12-19T14:02:21.778897Z,0
1587,8665,53,True,2017-12-19T13:58:57.518410Z,2017-12-19T14:00:01.414224Z,63
1565,8665,31,True,2017-12-19T13:42:49.415332Z,2017-12-19T13:44:02.539926Z,73
1584,8665,46,True,2017-12-19T13:50:55.162835Z,2017-12-19T13:55:57.839500Z,302
1609,8671,66,True,2017-12-20T07:25:05.319468Z,2017-12-20T07:25:31.168166Z,25
1580,8663,4,False,2017-12-19T13:49:52.409884Z,2017-12-19T13:56:00.695126Z,368
1567,8666,15,True,2017-12-19T13:43:03.498829Z,2017-12-19T13:48:52.268499Z,348
1604,8670,46,True,2017-12-19T20:45:41.981265Z,2017-12-19T20:46:21.159361Z,39
1560,8663,15,False,2017-12-19T13:41:52.515569Z,2017-12-19T13:48:57.006169Z,424
1593,8666,30,False,2017-12-19T14:02:51.222581Z,2017-12-19T14:04:57.888363Z,126
1592,8665,50,True,2017-12-19T14:02:22.598458Z,2017-12-19T14:05:03.351130Z,160
1628,8673,73,True,2017-12-20T12:36:51.461640Z,2017-12-20T12:37:37.256921Z,45
1597,8669,20,False,2017-12-19T19:27:07.149564Z,2017-12-19T20:04:51.201987Z,2264
1614,8671,73,True,2017-12-20T07:29:31.266981Z,2017-12-20T07:30:16.923113Z,45
1594,8665,56,True,2017-12-19T14:05:10.065149Z,2017-12-19T14:05:46.918067Z,36
1598,8670,51,True,2017-12-19T20:39:48.510324Z,2017-12-19T20:39:58.690453Z,10
1625,8673,70,True,2017-12-20T12:30:45.574024Z,2017-12-20T12:31:53.252789Z,67
1626,8673,47,False,2017-12-20T12:32:53.867856Z,2017-12-20T12:32:53.867873Z,0
1599,8670,2,True,2017-12-19T20:40:03.503593Z,2017-12-19T20:40:24.089735Z,20
1612,8671,70,True,2017-12-20T07:27:33.565601Z,2017-12-20T07:28:24.797420Z,51
1602,8670,6,True,2017-12-19T20:42:27.132298Z,2017-12-19T20:44:02.351056Z,95
1606,8670,69,True,2017-12-19T20:51:03.924040Z,2017-12-19T20:52:57.210271Z,113
1624,8673,81,False,2017-12-20T12:27:41.110117Z,2017-12-20T12:30:09.393226Z,148
1617,8671,42,True,2017-12-20T07:32:36.514203Z,2017-12-20T07:35:41.983199Z,185
1618,8671,25,False,2017-12-20T07:39:04.488786Z,2017-12-20T07:39:04.488816Z,0
1622,8673,18,True,2017-12-20T12:21:44.735320Z,2017-12-20T12:23:46.412268Z,121
1615,8671,72,True,2017-12-20T07:30:38.972958Z,2017-12-20T07:31:21.767429Z,42
1620,8673,37,False,2017-12-20T12:18:28.152661Z,2017-12-20T12:21:08.857627Z,160
1621,8673,86,False,2017-12-20T12:21:30.282784Z,2017-12-20T12:21:30.282800Z,0
1629,8673,85,False,2017-12-20T12:39:12.333414Z,2017-12-20T12:39:12.333437Z,0
1639,8607,31,True,2017-12-20T13:05:05.047082Z,2017-12-20T13:05:27.354341Z,22
1623,8673,69,True,2017-12-20T12:24:23.226467Z,2017-12-20T12:26:59.826018Z,156
1627,8673,63,True,2017-12-20T12:33:15.549632Z,2017-12-20T12:35:06.140378Z,110
1634,8607,63,True,2017-12-20T12:56:30.326998Z,2017-12-20T13:01:56.279932Z,325
1633,8674,70,True,2017-12-20T12:54:39.261490Z,2017-12-20T12:55:51.656607Z,72
1630,8607,70,True,2017-12-20T12:47:40.804306Z,2017-12-20T12:49:05.759353Z,84
1637,8607,73,True,2017-12-20T13:02:21.514526Z,2017-12-20T13:04:13.091732Z,111
1635,8674,69,True,2017-12-20T12:56:30.658911Z,2017-12-20T12:59:16.341776Z,165
1638,8607,2,True,2017-12-20T13:04:34.508445Z,2017-12-20T13:04:47.578847Z,13
1640,8607,44,True,2017-12-20T13:05:32.736760Z,2017-12-20T13:05:44.199344Z,11
1641,8607,86,True,2017-12-20T13:05:50.627264Z,2017-12-20T13:06:25.346418Z,34
1643,8607,49,True,2017-12-20T13:07:07.306077Z,2017-12-20T13:07:21.607990Z,14
1642,8607,67,True,2017-12-20T13:06:34.836673Z,2017-12-20T13:07:01.639185Z,26
1644,8607,66,False,2017-12-20T13:07:26.995957Z,2017-12-20T13:08:23.574176Z,56
1636,8674,63,True,2017-12-20T12:59:37.760008Z,2017-12-20T13:17:42.546202Z,1084
1645,8607,28,False,2017-12-20T13:11:36.001464Z,2017-12-20T13:12:28.169109Z,52
1647,8644,25,False,2017-12-20T14:21:20.215349Z,2017-12-20T14:21:20.215364Z,0
1646,8674,73,True,2017-12-20T13:18:48.940982Z,2017-12-20T13:19:25.498348Z,36
1648,8635,81,False,2017-12-20T14:57:38.475757Z,2017-12-20T15:01:50.961101Z,252
1649,8635,82,False,2017-12-20T15:02:00.729763Z,2017-12-20T15:05:21.366788Z,200
1650,8635,86,True,2017-12-20T15:05:31.227867Z,2017-12-20T15:06:07.240581Z,36
1651,8635,66,True,2017-12-20T15:06:26.832550Z,2017-12-20T15:08:02.344651Z,95
1652,8635,64,False,2017-12-20T15:08:08.252534Z,2017-12-20T15:08:08.252552Z,0
1668,8635,43,False,2017-12-20T15:26:16.199595Z,2017-12-20T15:26:16.199619Z,0
1700,8678,2,True,2017-12-21T10:37:20.034416Z,2017-12-21T10:37:59.825696Z,39
1679,8635,78,False,2017-12-20T16:49:53.286791Z,2017-12-20T16:55:35.994897Z,342
1669,8675,2,True,2017-12-20T15:45:05.453990Z,2017-12-20T15:45:35.938299Z,30
1653,8635,79,True,2017-12-20T15:08:35.988352Z,2017-12-20T15:09:10.383003Z,34
1654,8635,7,False,2017-12-20T15:09:16.984747Z,2017-12-20T15:09:16.984764Z,0
1750,8633,82,True,2017-12-22T12:50:00.445762Z,2017-12-22T12:54:26.821197Z,266
1655,8635,67,True,2017-12-20T15:09:53.658800Z,2017-12-20T15:10:09.902787Z,16
1670,8675,44,True,2017-12-20T15:45:41.274726Z,2017-12-20T15:45:58.813998Z,17
1680,8676,2,True,2017-12-20T16:56:01.664442Z,2017-12-20T16:56:30.115411Z,28
1721,8633,76,True,2017-12-21T19:32:40.189485Z,2017-12-21T19:34:06.479195Z,86
1671,8675,67,True,2017-12-20T15:46:04.420259Z,2017-12-20T15:46:33.295847Z,28
1656,8635,84,True,2017-12-20T15:10:19.920731Z,2017-12-20T15:11:22.905460Z,62
1709,8681,44,True,2017-12-21T18:52:30.688564Z,2017-12-21T18:53:02.287403Z,31
1681,8676,44,True,2017-12-20T16:56:34.663248Z,2017-12-20T16:56:52.054190Z,17
1716,8633,79,True,2017-12-21T19:27:54.750067Z,2017-12-21T19:28:27.379173Z,32
1674,8675,6,True,2017-12-20T15:56:48.919766Z,2017-12-20T15:58:56.903037Z,127
1657,8635,70,True,2017-12-20T15:11:37.147106Z,2017-12-20T15:12:21.869577Z,44
1682,8676,12,True,2017-12-20T16:57:09.975730Z,2017-12-20T16:57:32.981062Z,23
1735,8676,71,True,2017-12-22T12:29:35.155967Z,2017-12-22T12:30:11.749678Z,36
1710,8681,12,True,2017-12-21T18:53:08.561348Z,2017-12-21T18:53:40.916678Z,32
1658,8635,71,True,2017-12-20T15:12:35.558758Z,2017-12-20T15:13:32.300267Z,56
1683,8676,10,True,2017-12-20T16:57:39.048207Z,2017-12-20T16:57:52.660851Z,13
1691,8596,31,True,2017-12-21T07:02:04.806125Z,2017-12-21T07:02:19.845130Z,15
1659,8635,76,True,2017-12-20T15:13:45.574097Z,2017-12-20T15:14:31.457207Z,45
1730,8682,49,True,2017-12-22T08:29:37.861717Z,2017-12-22T08:30:07.090420Z,29
1701,8678,57,False,2017-12-21T10:38:02.572819Z,2017-12-21T10:40:25.401710Z,142
1692,8678,67,True,2017-12-21T10:27:34.894540Z,2017-12-21T10:28:18.216499Z,43
1711,8681,49,True,2017-12-21T18:53:46.821377Z,2017-12-21T18:54:08.035179Z,21
1684,8676,6,True,2017-12-20T16:57:56.835302Z,2017-12-20T16:58:53.703395Z,56
1685,8676,84,False,2017-12-20T16:59:02.179167Z,2017-12-20T16:59:02.179188Z,0
1660,8635,69,True,2017-12-20T15:14:48.271847Z,2017-12-20T15:16:16.577039Z,88
1693,8678,44,True,2017-12-21T10:28:22.566175Z,2017-12-21T10:28:53.292509Z,30
1725,8633,68,True,2017-12-21T19:40:39.921355Z,2017-12-21T19:42:33.336949Z,113
1686,8677,33,False,2017-12-20T18:25:55.778555Z,2017-12-20T18:31:45.958481Z,350
1687,8677,35,False,2017-12-20T18:33:08.203339Z,2017-12-20T18:33:53.316007Z,45
1737,8676,69,True,2017-12-22T12:30:17.941489Z,2017-12-22T12:32:05.390077Z,107
1742,8676,37,True,2017-12-22T12:35:06.312413Z,2017-12-22T12:35:53.042333Z,46
1702,8679,44,False,2017-12-21T11:26:49.594243Z,2017-12-21T11:27:31.407382Z,41
1675,8675,18,False,2017-12-20T15:59:02.644841Z,2017-12-20T16:03:44.420028Z,281
1676,8635,29,False,2017-12-20T16:42:00.125058Z,2017-12-20T16:42:00.125077Z,0
1661,8635,63,True,2017-12-20T15:16:33.695671Z,2017-12-20T15:18:13.513563Z,99
1694,8678,8,True,2017-12-21T10:28:58.395774Z,2017-12-21T10:30:16.363061Z,77
1727,8633,78,False,2017-12-21T19:44:36.346378Z,2017-12-21T19:48:32.055225Z,235
1662,8635,73,True,2017-12-20T15:18:32.723403Z,2017-12-20T15:19:19.892962Z,47
1722,8633,69,True,2017-12-21T19:34:18.781481Z,2017-12-21T19:35:59.140700Z,100
1695,8678,12,True,2017-12-21T10:30:19.780701Z,2017-12-21T10:31:27.686716Z,67
1677,8635,18,True,2017-12-20T16:42:30.524821Z,2017-12-20T16:44:27.407222Z,116
1717,8633,84,True,2017-12-21T19:28:44.310194Z,2017-12-21T19:29:54.389212Z,70
1696,8678,25,True,2017-12-21T10:31:31.072484Z,2017-12-21T10:31:48.604638Z,17
1703,8680,66,True,2017-12-21T13:06:19.237901Z,2017-12-21T13:07:40.516793Z,81
1663,8635,37,True,2017-12-20T15:19:34.524519Z,2017-12-20T15:20:52.766642Z,78
1765,8685,10,True,2017-12-23T10:02:31.797755Z,2017-12-23T10:02:58.787612Z,26
1712,8681,23,False,2017-12-21T18:54:11.340914Z,2017-12-21T18:57:15.507611Z,184
1664,8635,68,True,2017-12-20T15:21:25.288929Z,2017-12-20T15:22:23.365440Z,58
1665,8635,75,False,2017-12-20T15:22:28.836346Z,2017-12-20T15:22:28.836364Z,0
1688,8677,2,True,2017-12-20T18:34:48.838700Z,2017-12-20T18:42:09.481460Z,440
1697,8678,49,True,2017-12-21T10:31:55.145151Z,2017-12-21T10:32:30.190116Z,35
1704,8680,49,True,2017-12-21T13:07:58.590623Z,2017-12-21T13:08:53.298321Z,54
1666,8635,72,True,2017-12-20T15:22:57.257490Z,2017-12-20T15:24:43.531447Z,106
1690,8677,23,False,2017-12-20T18:45:07.326414Z,2017-12-22T21:51:42.205101Z,183994
1743,8676,14,True,2017-12-22T12:36:03.475003Z,2017-12-22T12:36:20.101790Z,16
1667,8635,55,False,2017-12-20T15:25:15.632072Z,2017-12-20T15:26:08.126317Z,52
1705,8680,10,True,2017-12-21T13:08:58.420888Z,2017-12-21T13:09:22.443407Z,24
1731,8683,49,False,2017-12-22T09:10:40.315777Z,2017-12-22T09:12:08.365142Z,88
1698,8678,71,True,2017-12-21T10:32:35.118887Z,2017-12-21T10:34:40.636336Z,125
1672,8675,23,True,2017-12-20T15:46:36.262650Z,2017-12-20T15:56:25.614864Z,589
1678,8635,32,True,2017-12-20T16:44:39.836789Z,2017-12-20T16:48:36.745037Z,236
1673,8675,14,True,2017-12-20T15:56:29.119443Z,2017-12-20T15:56:45.960200Z,16
1744,8676,72,False,2017-12-22T12:36:23.345149Z,2017-12-22T12:36:23.345177Z,0
1689,8677,14,True,2017-12-20T18:35:59.448359Z,2017-12-20T18:44:53.998245Z,534
1745,8633,64,False,2017-12-22T12:36:30.561755Z,2017-12-22T12:36:30.561778Z,0
1726,8633,72,True,2017-12-21T19:42:48.751734Z,2017-12-21T19:44:21.609689Z,92
1718,8633,70,True,2017-12-21T19:30:10.001559Z,2017-12-21T19:31:19.809629Z,69
